"","S"
"18549",0.612198650836945
"18550",0.638654947280884
"18551",0.66437691450119
"18552",0.68933492898941
"18553",0.713500320911407
"18554",0.736845374107361
"18555",0.759343087673187
"18556",0.780967772006989
"18557",0.801694393157959
"18558",0.821499228477478
"18559",0.840359508991241
"18560",0.858253479003906
"18561",0.87516063451767
"18562",0.89106148481369
"18563",0.905937790870667
"18564",0.919772386550903
"18565",0.93254941701889
"18566",0.944254159927368
"18567",0.954873204231262
"18568",0.964394271373749
"18569",0.972806453704834
"18570",0.980100035667419
"18571",0.986266732215881
"18572",0.991299331188202
"18573",0.995192170143127
"18574",0.99794065952301
"18575",0.999541699886322
"18576",0.99999338388443
"18577",0.999295294284821
"18578",0.997448205947876
"18579",0.994454145431519
"18580",0.990316689014435
"18581",0.985040545463562
"18582",0.978631734848022
"18583",0.971097648143768
"18584",0.962447047233582
"18585",0.952689707279205
"18586",0.941836953163147
"18587",0.929901242256165
"18588",0.916896343231201
"18589",0.902837157249451
"18590",0.887739837169647
"18591",0.87162172794342
"18592",0.854501485824585
"18593",0.836398661136627
"18594",0.817334115505219
"18595",0.797329783439636
"18596",0.776408672332764
"18597",0.754594802856445
"18598",0.731913268566132
"18599",0.708390176296234
"18600",0.684052526950836
"18601",0.658928394317627
"18602",0.633046567440033
"18603",0.606436848640442
"18604",0.579129815101624
"18605",0.551156878471375
"18606",0.522550165653229
"18607",0.493342697620392
"18608",0.463567912578583
"18609",0.43326011300087
"18610",0.402454137802124
"18611",0.371185421943665
"18612",0.339489877223969
"18613",0.307404011487961
"18614",0.274964660406113
"18615",0.242209136486053
"18616",0.209175124764442
"18617",0.175900593400002
"18618",0.142423823475838
"18619",0.108783267438412
"18620",0.0750176385045052
"18621",0.041165754199028
"18622",0.00726653449237347
"18623",-0.0266410410404205
"18624",-0.0605179853737354
"18625",-0.0943253412842751
"18626",-0.128024235367775
"18627",-0.161575928330421
"18628",-0.194941848516464
"18629",-0.228083595633507
"18630",-0.26096311211586
"18631",-0.29354253411293
"18632",-0.32578444480896
"18633",-0.357651770114899
"18634",-0.389107823371887
"18635",-0.420116513967514
"18636",-0.450642108917236
"18637",-0.480649530887604
"18638",-0.510104298591614
"18639",-0.538972556591034
"18640",-0.56722104549408
"18641",-0.594817399978638
"18642",-0.621729731559753
"18643",-0.647927224636078
"18644",-0.673379719257355
"18645",-0.698057889938354
"18646",-0.721933424472809
"18647",-0.744978904724121
"18648",-0.767167747020721
"18649",-0.788474500179291
"18650",-0.808874607086182
"18651",-0.828344643115997
"18652",-0.846862256526947
"18653",-0.864406108856201
"18654",-0.880955994129181
"18655",-0.896493017673492
"18656",-0.910999119281769
"18657",-0.924457788467407
"18658",-0.936853528022766
"18659",-0.948171973228455
"18660",-0.958400189876556
"18661",-0.967526435852051
"18662",-0.975540161132812
"18663",-0.982432186603546
"18664",-0.988194584846497
"18665",-0.992820739746094
"18666",-0.996305286884308
"18667",-0.998644292354584
"18668",-0.999835014343262
"18669",-0.999876081943512
"18670",-0.99876743555069
"18671",-0.99651038646698
"18672",-0.993107557296753
"18673",-0.988562762737274
"18674",-0.982881367206573
"18675",-0.976069748401642
"18676",-0.968135833740234
"18677",-0.959088742733002
"18678",-0.948938846588135
"18679",-0.93769782781601
"18680",-0.925378620624542
"18681",-0.911995410919189
"18682",-0.897563517093658
"18683",-0.882099628448486
"18684",-0.865621447563171
"18685",-0.848147928714752
"18686",-0.829699158668518
"18687",-0.810296416282654
"18688",-0.789961993694305
"18689",-0.76871919631958
"18690",-0.74659252166748
"18691",-0.723607420921326
"18692",-0.699790239334106
"18693",-0.675168454647064
"18694",-0.649770319461823
"18695",-0.623625040054321
"18696",-0.596762716770172
"18697",-0.569214224815369
"18698",-0.541011273860931
"18699",-0.512186169624329
"18700",-0.482772201299667
"18701",-0.452803075313568
"18702",-0.422313332557678
"18703",-0.391337990760803
"18704",-0.359912693500519
"18705",-0.328073531389236
"18706",-0.295857161283493
"18707",-0.263300597667694
"18708",-0.23044128715992
"18709",-0.197316989302635
"18710",-0.163965836167336
"18711",-0.130426123738289
"18712",-0.0967364609241486
"18713",-0.0629355609416962
"18714",-0.0290623009204865
"18715",0.00484438007697463
"18716",0.0387454889714718
"18717",0.0726020485162735
"18718",0.106375128030777
"18719",0.140025898814201
"18720",0.173515647649765
"18721",0.206805899739265
"18722",0.239858359098434
"18723",0.272635012865067
"18724",0.305098176002502
"18725",0.337210536003113
"18726",0.368935167789459
"18727",0.400235593318939
"18728",0.431075781583786
"18729",0.461420327425003
"18730",0.491234332323074
"18731",0.520483493804932
"18732",0.549134135246277
"18733",0.577153444290161
"18734",0.604509055614471
"18735",0.631169617176056
"18736",0.657104432582855
"18737",0.682283699512482
"18738",0.706678450107574
"18739",0.730260670185089
"18740",0.753003180027008
"18741",0.77487987279892
"18742",0.795865535736084
"18743",0.815936148166656
"18744",0.83506852388382
"18745",0.853240728378296
"18746",0.870431900024414
"18747",0.886622190475464
"18748",0.901793003082275
"18749",0.915926873683929
"18750",0.929007649421692
"18751",0.94102019071579
"18752",0.951950669288635
"18753",0.96178662776947
"18754",0.970516681671143
"18755",0.97813081741333
"18756",0.984620273113251
"18757",0.989977538585663
"18758",0.994196534156799
"18759",0.997272312641144
"18760",0.999201476573944
"18761",0.999981641769409
"18762",0.999612092971802
"18763",0.998093068599701
"18764",0.99542647600174
"18765",0.991615235805511
"18766",0.98666387796402
"18767",0.980578005313873
"18768",0.973364591598511
"18769",0.965032041072845
"18770",0.955589830875397
"18771",0.945048809051514
"18772",0.933421194553375
"18773",0.920720279216766
"18774",0.906960725784302
"18775",0.892158269882202
"18776",0.876330018043518
"18777",0.859494149684906
"18778",0.841669976711273
"18779",0.822878003120422
"18780",0.803139865398407
"18781",0.782478272914886
"18782",0.760917007923126
"18783",0.738480746746063
"18784",0.71519535779953
"18785",0.691087663173676
"18786",0.666185319423676
"18787",0.640516936779022
"18788",0.614112079143524
"18789",0.587001144886017
"18790",0.559215188026428
"18791",0.530786275863647
"18792",0.501747071743011
"18793",0.47213089466095
"18794",0.441971868276596
"18795",0.411304622888565
"18796",0.380164474248886
"18797",0.348587185144424
"18798",0.316609084606171
"18799",0.284266948699951
"18800",0.251597940921783
"18801",0.218639627099037
"18802",0.185429930686951
"18803",0.152007013559341
"18804",0.118409313261509
"18805",0.0846754685044289
"18806",0.0508442558348179
"18807",0.0169545840471983
"18808",-0.0169545840471983
"18809",-0.0508442558348179
"18810",-0.0846754685044289
"18811",-0.118409313261509
"18812",-0.152007013559341
"18813",-0.185429930686951
"18814",-0.218639627099037
"18815",-0.251597940921783
"18816",-0.284266948699951
"18817",-0.316609084606171
"18818",-0.348587185144424
"18819",-0.380164474248886
"18820",-0.411304622888565
"18821",-0.441971868276596
"18822",-0.47213089466095
"18823",-0.501747071743011
"18824",-0.530786275863647
"18825",-0.559215188026428
"18826",-0.587001144886017
"18827",-0.614112079143524
"18828",-0.640516936779022
"18829",-0.666185319423676
"18830",-0.691087663173676
"18831",-0.71519535779953
"18832",-0.738480746746063
"18833",-0.760917007923126
"18834",-0.782478272914886
"18835",-0.803139865398407
"18836",-0.822878003120422
"18837",-0.841669976711273
"18838",-0.859494149684906
"18839",-0.876330018043518
"18840",-0.892158269882202
"18841",-0.906960725784302
"18842",-0.920720279216766
"18843",-0.933421194553375
"18844",-0.945048809051514
"18845",-0.955589830875397
"18846",-0.965032041072845
"18847",-0.973364591598511
"18848",-0.980578005313873
"18849",-0.98666387796402
"18850",-0.991615235805511
"18851",-0.99542647600174
"18852",-0.998093068599701
"18853",-0.999612092971802
"18854",-0.999981641769409
"18855",-0.999201476573944
"18856",-0.997272312641144
"18857",-0.994196534156799
"18858",-0.989977538585663
"18859",-0.984620273113251
"18860",-0.97813081741333
"18861",-0.970516681671143
"18862",-0.96178662776947
"18863",-0.951950669288635
"18864",-0.94102019071579
"18865",-0.929007649421692
"18866",-0.915926873683929
"18867",-0.901793003082275
"18868",-0.886622190475464
"18869",-0.870431900024414
"18870",-0.853240728378296
"18871",-0.83506852388382
"18872",-0.815936148166656
"18873",-0.795865535736084
"18874",-0.77487987279892
"18875",-0.753003180027008
"18876",-0.730260670185089
"18877",-0.706678450107574
"18878",-0.682283699512482
"18879",-0.657104432582855
"18880",-0.631169617176056
"18881",-0.604509055614471
"18882",-0.577153444290161
"18883",-0.549134135246277
"18884",-0.520483493804932
"18885",-0.491234332323074
"18886",-0.461420327425003
"18887",-0.431075781583786
"18888",-0.400235593318939
"18889",-0.368935167789459
"18890",-0.337210536003113
"18891",-0.305098176002502
"18892",-0.272635012865067
"18893",-0.239858359098434
"18894",-0.206805899739265
"18895",-0.173515647649765
"18896",-0.140025898814201
"18897",-0.106375128030777
"18898",-0.0726020485162735
"18899",-0.0387454889714718
"18900",-0.00484438007697463
"18901",0.0290623009204865
"18902",0.0629355609416962
"18903",0.0967364609241486
"18904",0.130426123738289
"18905",0.163965836167336
"18906",0.197316989302635
"18907",0.23044128715992
"18908",0.263300597667694
"18909",0.295857161283493
"18910",0.328073531389236
"18911",0.359912693500519
"18912",0.391337990760803
"18913",0.422313332557678
"18914",0.452803075313568
"18915",0.482772201299667
"18916",0.512186169624329
"18917",0.541011273860931
"18918",0.569214224815369
"18919",0.596762716770172
"18920",0.623625040054321
"18921",0.649770319461823
"18922",0.675168454647064
"18923",0.699790239334106
"18924",0.723607420921326
"18925",0.74659252166748
"18926",0.76871919631958
"18927",0.789961993694305
"18928",0.810296416282654
"18929",0.829699158668518
"18930",0.848147928714752
"18931",0.865621447563171
"18932",0.882099628448486
"18933",0.897563517093658
"18934",0.911995410919189
"18935",0.925378620624542
"18936",0.93769782781601
"18937",0.948938846588135
"18938",0.959088742733002
"18939",0.968135833740234
"18940",0.976069748401642
"18941",0.982881367206573
"18942",0.988562762737274
"18943",0.993107557296753
"18944",0.99651038646698
"18945",0.99876743555069
"18946",0.999876081943512
"18947",0.999835014343262
"18948",0.998644292354584
"18949",0.996305286884308
"18950",0.992820739746094
"18951",0.988194584846497
"18952",0.982432186603546
"18953",0.975540161132812
"18954",0.967526435852051
"18955",0.958400189876556
"18956",0.948171973228455
"18957",0.936853528022766
"18958",0.924457788467407
"18959",0.910999119281769
"18960",0.896493017673492
"18961",0.880955994129181
"18962",0.864406108856201
"18963",0.846862256526947
"18964",0.828344643115997
"18965",0.808874607086182
"18966",0.788474500179291
"18967",0.767167747020721
"18968",0.744978904724121
"18969",0.721933424472809
"18970",0.698057889938354
"18971",0.673379719257355
"18972",0.647927224636078
"18973",0.621729731559753
"18974",0.594817399978638
"18975",0.56722104549408
"18976",0.538972556591034
"18977",0.510104298591614
"18978",0.480649530887604
"18979",0.450642108917236
"18980",0.420116513967514
"18981",0.389107823371887
"18982",0.357651770114899
"18983",0.32578444480896
"18984",0.29354253411293
"18985",0.26096311211586
"18986",0.228083595633507
"18987",0.194941848516464
"18988",0.161575928330421
"18989",0.128024235367775
"18990",0.0943253412842751
"18991",0.0605179853737354
"18992",0.0266410410404205
"18993",-0.00726653449237347
"18994",-0.041165754199028
"18995",-0.0750176385045052
"18996",-0.108783267438412
"18997",-0.142423823475838
"18998",-0.175900593400002
"18999",-0.209175124764442
"19000",-0.242209136486053
"19001",-0.274964660406113
"19002",-0.307404011487961
"19003",-0.339489877223969
"19004",-0.371185421943665
"19005",-0.402454137802124
"19006",-0.43326011300087
"19007",-0.463567912578583
"19008",-0.493342697620392
"19009",-0.522550165653229
"19010",-0.551156878471375
"19011",-0.579129815101624
"19012",-0.606436848640442
"19013",-0.633046567440033
"19014",-0.658928394317627
"19015",-0.684052526950836
"19016",-0.708390176296234
"19017",-0.731913268566132
"19018",-0.754594802856445
"19019",-0.776408672332764
"19020",-0.797329783439636
"19021",-0.817334115505219
"19022",-0.836398661136627
"19023",-0.854501485824585
"19024",-0.87162172794342
"19025",-0.887739837169647
"19026",-0.902837157249451
"19027",-0.916896343231201
"19028",-0.929901242256165
"19029",-0.941836953163147
"19030",-0.952689707279205
"19031",-0.962447047233582
"19032",-0.971097648143768
"19033",-0.978631734848022
"19034",-0.985040545463562
"19035",-0.990316689014435
"19036",-0.994454145431519
"19037",-0.997448205947876
"19038",-0.999295294284821
"19039",-0.99999338388443
"19040",-0.999541699886322
"19041",-0.99794065952301
"19042",-0.995192170143127
"19043",-0.991299331188202
"19044",-0.986266732215881
"19045",-0.980100035667419
"19046",-0.972806453704834
"19047",-0.964394271373749
"19048",-0.954873204231262
"19049",-0.944254159927368
"19050",-0.93254941701889
"19051",-0.919772386550903
"19052",-0.905937790870667
"19053",-0.89106148481369
"19054",-0.87516063451767
"19055",-0.858253479003906
"19056",-0.840359508991241
"19057",-0.821499228477478
"19058",-0.801694393157959
"19059",-0.780967772006989
"19060",-0.759343087673187
"19061",-0.736845374107361
"19062",-0.713500320911407
"19063",-0.68933492898941
"19064",-0.66437691450119
"19065",-0.638654947280884
"19066",-0.612198650836945
"19067",-0.585038423538208
"19068",-0.557205498218536
"19069",-0.528731882572174
"19070",-0.499650359153748
"19071",-0.469994276762009
"19072",-0.439797788858414
"19073",-0.409095585346222
"19074",-0.377923011779785
"19075",-0.346315890550613
"19076",-0.314310550689697
"19077",-0.281943827867508
"19078",-0.249252915382385
"19079",-0.21627539396286
"19080",-0.183049187064171
"19081",-0.14961251616478
"19082",-0.116003811359406
"19083",-0.0822617188096046
"19084",-0.0484250411391258
"19085",-0.0145326852798462
"19086",0.0193763822317123
"19087",0.0532631725072861
"19088",0.0870887115597725
"19089",0.120814122259617
"19090",0.154400616884232
"19091",0.187809571623802
"19092",0.221002578735352
"19093",0.253941476345062
"19094",0.286588370800018
"19095",0.318905740976334
"19096",0.350856423377991
"19097",0.382403701543808
"19098",0.413511246442795
"19099",0.444143325090408
"19100",0.474264740943909
"19101",0.503840804100037
"19102",0.532837569713593
"19103",0.561221659183502
"19104",0.588960409164429
"19105",0.616021931171417
"19106",0.64237517118454
"19107",0.667989790439606
"19108",0.692836344242096
"19109",0.716886222362518
"19110",0.740111827850342
"19111",0.762486398220062
"19112",0.783984243869781
"19113",0.804580628871918
"19114",0.82425194978714
"19115",0.842975437641144
"19116",0.860729694366455
"19117",0.877494275569916
"19118",0.893249809741974
"19119",0.907978296279907
"19120",0.9216628074646
"19121",0.934287488460541
"19122",0.945837914943695
"19123",0.956300795078278
"19124",0.965664148330688
"19125",0.973917067050934
"19126",0.981050193309784
"19127",0.987055242061615
"19128",0.991925358772278
"19129",0.995654940605164
"19130",0.998239696025848
"19131",0.999676585197449
"19132",0.9999640583992
"19133",0.999101758003235
"19134",0.997090637683868
"19135",0.993933022022247
"19136",0.989632546901703
"19137",0.984194159507751
